id,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,default_payment_next_month,education,limit_bal,marriage,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sex
29301,25,147660,148603,143647,152605,155981,158508,1,2,200000,2,2,2,2,2,2,2,5500,0,12000,8000,5800,80,1
307,36,10483,23956,0,8500,4590,0,0,2,500000,1,-1,-1,-1,-1,-1,-1,23962,0,8500,4590,0,0,2
2888,36,24170,8051,77908,50297,43679,49749,0,1,500000,1,-1,-1,-1,0,0,0,8091,78192,65,33766,37945,37947,2
9180,55,735,-5,-5,1012,500,0,0,3,500000,1,-2,-2,-2,-2,-2,-2,0,0,1017,500,0,1059,1
15801,23,34443,33590,34651,35677,36485,37300,0,1,50000,2,1,2,0,0,0,0,0,1600,1600,1400,1400,1400,2
25894,35,-7,-7,2493,2290,432,0,0,2,260000,2,-2,-2,-2,-2,-2,-2,0,2507,2297,432,0,649,2
29150,67,27943,30734,28092,29112,29555,28536,0,3,30000,1,2,2,2,0,0,0,3580,0,1800,1200,1083,1200,2
4940,26,92083,88001,90533,93027,96524,100765,0,2,210000,2,0,0,0,0,0,0,4000,4000,4000,5000,6000,23500,1
10018,47,366577,345484,354469,187836,186172,189759,0,1,360000,2,1,2,0,0,2,0,0,14148,11500,0,5324,5500,2
23588,39,0,300,0,0,821,0,0,1,160000,2,-2,-2,-2,-2,-2,-2,300,0,0,821,0,0,2
3290,41,832,416,832,416,566,416,0,2,270000,1,-1,2,-1,0,-1,-1,0,832,0,566,416,416,2
7989,27,264,264,264,264,264,264,0,2,200000,2,-2,-2,-2,-2,-2,-2,264,264,264,264,264,0,2
17910,25,14193,16489,15936,18015,17431,18000,1,2,20000,2,0,0,2,2,2,0,2850,0,2355,0,1000,900,1
2052,27,54529,53143,53782,50982,51740,49062,0,3,50000,2,2,2,2,2,2,2,1800,3900,300,3400,0,4000,1
15871,28,264971,257086,253407,259551,265149,340930,0,2,360000,2,0,0,0,0,0,0,9043,8847,10000,10000,80016,15000,2
23027,43,403546,418882,413942,420120,427886,437131,0,1,610000,2,0,0,2,0,0,0,25002,8000,16385,16000,16000,34000,2
1703,30,44795,43700,19543,34648,24241,19339,1,1,150000,2,0,0,2,0,0,2,10000,20,30000,19800,0,5000,2
17381,31,447263,458762,470298,480587,385587,373910,0,1,630000,1,0,0,0,0,0,0,20000,20000,20000,15000,15000,15000,2
8814,37,12037,5123,2460,6460,5360,0,0,2,160000,2,-1,-1,-1,0,0,0,5123,2460,4000,107,0,3960,2
9640,29,128208,100939,92549,90038,88772,111287,0,1,260000,2,0,0,0,0,0,0,17000,6000,5000,6500,25000,4000,1
19261,29,124780,127168,125721,122209,126129,127847,1,1,250000,2,2,2,2,2,2,2,5900,4500,0,5954,3900,4826,2
24271,27,49321,47912,39421,40165,41198,43766,0,2,50000,2,0,0,0,0,0,0,1700,2000,1700,1700,3400,1000,1
15212,28,20217,8376,7139,4254,4855,5355,0,1,60000,2,0,0,0,2,0,0,1116,2420,0,800,1000,0,2
23951,26,8587,9386,9456,9528,7481,7794,0,2,70000,1,1,2,0,0,0,0,1100,1178,1250,300,400,250,1
15566,43,172,1930,1752,3710,3848,4285,0,2,290000,1,-1,-1,2,0,0,0,1930,0,2000,200,500,0,1
21774,24,5247,7196,6597,5552,4081,3232,0,1,40000,2,-2,-2,-2,-2,-2,-2,7196,6597,5552,4081,3232,8390,2
3948,44,0,0,0,0,0,0,0,3,170000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
21497,34,30376,32715,60927,76088,110294,108964,0,1,500000,1,0,0,0,0,0,0,15000,30007,30000,50000,5000,5000,2
4035,50,6620,7556,8570,10020,9715,10153,0,2,20000,1,0,0,0,0,2,0,1200,1300,1600,0,600,600,1
21011,42,1345,1545,-306,18394,18760,19166,0,2,50000,1,0,0,0,-1,0,0,1000,0,18700,663,700,820,1
17281,46,19113,20068,17481,15572,15902,35565,0,2,20000,1,0,0,0,0,0,0,1292,1323,1111,441,2158,2400,2
9636,24,82066,80317,70854,74413,72447,73418,0,3,230000,2,0,0,0,0,2,0,4000,3500,6000,0,3000,2800,1
28715,44,2500,804,2016,3957,4956,482,0,1,170000,2,-1,-1,-1,-1,-1,-1,804,5991,3957,5444,482,626,2
14977,58,26580,27652,27905,27158,29239,29791,1,3,30000,1,2,2,2,2,2,2,1800,1000,0,2518,1185,1200,2
18241,51,7282,8311,10398,10000,10000,0,0,3,10000,2,0,0,0,2,0,0,1311,2398,0,0,0,0,1
7370,37,23607,24921,25775,0,0,0,0,2,50000,1,0,0,0,0,-2,-2,2000,1800,0,0,0,0,1
22322,28,5740,5639,3428,4634,4590,9675,0,2,240000,1,-1,0,0,0,-1,-1,1215,2000,2000,4590,9675,15000,2
19495,28,1311,3008,4244,1718,0,1125,0,1,170000,2,-1,-1,-1,-1,-1,-1,3008,4244,1718,0,1125,0,2
8100,47,50883,51117,51125,50497,50544,50555,1,2,50000,2,0,0,0,0,0,0,2200,5300,2000,2000,2000,2000,2
13220,32,48536,41045,41532,18646,19183,19214,0,2,50000,2,0,0,0,0,0,0,3030,2124,646,828,1097,612,1
16187,31,16083,759,-484,-484,3872,2,0,1,260000,2,-1,-1,-2,-2,-2,-2,759,0,0,4356,0,3200,2
28456,45,1403,6920,10785,390,6210,1040,0,3,20000,1,-1,-1,-1,-1,-1,-1,6990,10785,390,6210,1040,9113,2
22857,47,153412,153720,150540,153103,152060,151470,0,3,150000,2,0,0,0,0,0,0,7000,7000,7000,5200,5500,6300,2
10714,23,18285,16903,18903,18443,10139,10141,1,2,70000,2,0,0,0,2,0,0,1400,2332,0,365,364,527,2
19322,36,289463,296846,301634,314201,84135,90500,0,2,150000,1,0,0,0,0,0,0,8245,7143,13700,15000,7500,0,2
8063,30,2501,2071,0,0,0,0,0,2,220000,2,-1,0,0,-2,-2,-2,1000,0,0,0,0,0,1
20048,44,0,0,0,0,0,0,0,1,180000,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
4470,26,2810,16175,8632,25234,21234,567,0,4,160000,2,-2,-1,-1,0,0,0,16261,8641,20012,62,1,0,1
29289,26,61167,60549,55400,10711,10868,11079,0,2,110000,2,0,0,0,0,0,0,2721,2422,1132,289,341,327,1
1969,30,34985,34146,35271,35986,36905,37641,1,1,70000,2,2,2,0,0,0,0,0,2000,1300,1500,1500,1576,1
1416,25,57174,58559,60586,39144,39615,39334,0,1,60000,2,0,0,0,0,0,0,3000,3800,3300,1900,1600,1500,2
19576,31,157544,160437,129247,119579,120318,107122,0,1,210000,1,0,0,0,0,0,0,7505,7072,4009,8000,10000,12000,2
7914,29,928,4844,3305,3287,630,2436,0,1,80000,2,-1,-1,-1,-1,-1,-1,4844,3326,3287,630,2436,1882,2
3849,29,40783,44205,44784,43763,46646,47724,0,1,70000,2,0,0,2,2,2,2,4100,1600,0,3600,2000,1900,2
16780,47,-658,46342,25600,-400,40000,0,1,2,50000,1,1,-1,2,2,-1,-1,47000,0,0,20400,0,0,1
18009,41,86699,84423,86173,87942,92756,91146,1,2,90000,1,1,2,0,0,0,2,0,4008,4100,7200,0,3271,1
19418,45,176879,182100,184900,170611,125433,83709,0,3,220000,1,0,0,0,0,0,0,10150,10000,10000,10053,4000,3000,2
16930,52,58682,56893,58170,56539,29425,28013,0,2,60000,1,0,0,0,0,0,0,3762,3000,2000,1000,1000,1500,1
25378,30,2374,2165,2154,1966,1966,1966,1,2,230000,2,-1,2,-1,-1,-1,-1,0,2154,1966,1966,1966,177,2
21174,47,-18,6390,8833,9906,14239,9562,0,3,430000,2,1,-1,-1,-1,-1,-1,6408,8840,9954,14285,9584,26023,1
12363,32,41114,44131,43121,45795,44929,48179,1,2,50000,2,0,0,2,2,2,2,4000,0,3400,0,4000,0,2
1383,36,108316,100784,88568,43720,42138,43085,0,1,110000,2,0,0,0,0,0,0,4600,3500,2000,2000,1800,1700,2
1710,40,2552,8064,32082,6914,1905,3244,0,1,200000,1,-2,-2,-2,-2,-2,-2,8084,32105,7186,1905,3244,9768,2
4828,31,58173,59626,55775,28187,28978,27119,0,2,60000,2,0,0,0,0,0,0,3400,2300,1200,1200,1500,1500,2
22381,32,6890,11002,517,11212,19090,24949,0,1,200000,2,-2,-2,-2,-2,-2,-2,11002,517,11214,19116,24949,10904,2
2818,24,38965,38063,38838,39598,40313,41293,1,1,50000,2,4,3,2,2,2,2,0,1700,1700,1500,1800,1700,2
16431,50,136293,139215,142695,98404,100367,102465,0,5,350000,1,0,0,0,0,0,0,4846,5577,3488,3417,3536,3707,2
13325,28,4280,2800,0,0,0,0,0,3,80000,2,-1,-1,-1,-2,-2,-2,2800,0,0,0,0,0,2
2514,38,0,0,0,0,0,0,0,2,270000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
19851,45,151214,154669,154102,149903,148435,158498,0,5,160000,1,0,0,0,0,0,0,6000,5500,7000,6000,12500,6500,2
11723,41,81848,7653,47633,1296,0,0,0,1,460000,1,-1,-1,-1,-1,-1,-2,8877,47830,1296,0,0,0,1
23155,36,0,0,0,0,0,0,0,2,180000,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
10993,41,1886,8013,3962,1410,1410,1410,0,1,230000,1,-1,-1,-1,0,-1,-1,8034,4007,0,1410,1410,1410,2
5647,26,8218,4450,3291,1623,905,0,0,2,160000,2,0,0,0,0,-1,-1,1216,1000,32,905,0,0,2
28365,35,30997,32043,31250,34109,34802,34108,1,2,80000,1,1,2,2,2,2,2,1852,0,3711,1550,0,1400,2
5420,47,29774,30797,29216,29681,29321,28068,1,2,30000,2,3,2,2,0,0,0,1800,0,1200,1000,1046,904,1
5931,24,27226,26508,26976,27206,26631,27185,1,3,50000,2,4,3,2,2,2,0,0,1200,968,0,998,1479,1
11195,38,0,0,0,0,0,0,0,1,200000,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
26020,33,14932,12840,390,390,780,390,0,1,60000,1,-1,0,-1,-1,-1,0,5000,10390,390,780,0,390,2
5535,29,1972,2524,0,0,0,0,1,2,50000,2,0,0,0,-2,-2,-2,2500,0,0,0,0,0,1
16504,25,6122,7160,8185,9286,9483,9780,0,2,30000,2,0,0,0,0,0,0,1300,1300,1400,500,600,600,1
27173,33,2371,316,316,316,316,316,0,1,170000,2,-1,-1,-1,-1,-1,-1,316,316,316,316,316,1316,1
9836,32,60918,62445,63905,67943,68811,70526,0,1,80000,2,0,0,0,0,2,2,2500,2500,5100,2100,3000,3000,2
27061,45,26400,27400,28400,29400,30000,0,0,3,20000,1,0,0,0,0,0,0,1000,1000,1000,600,0,0,1
16434,55,10682,11399,12421,13507,13782,14159,1,3,30000,1,0,0,0,0,0,0,1200,1214,1300,500,600,2900,2
29342,28,5281,7025,7758,8459,8635,7473,0,2,50000,2,0,0,2,2,0,0,2000,1000,1000,282,1000,500,1
24417,42,49728,47784,47449,47987,48051,48410,0,3,150000,2,0,0,0,0,0,0,5000,6000,3000,1700,2000,2000,1
25080,59,390,390,390,1389,3684,2744,0,1,30000,1,-1,-1,-1,-1,-1,0,390,390,1389,3684,0,4794,1
23849,54,265,4786,2367,2873,11768,7484,0,2,220000,1,-1,-1,-1,-1,-1,-1,4786,2367,2888,11768,7484,13062,2
23287,43,780,177,1583,1020,630,240,0,3,40000,1,-1,-1,-1,2,0,0,177,1583,0,0,0,1080,2
8464,28,251560,379318,226538,202887,195364,181206,0,2,260000,2,0,0,0,0,0,0,9139,13805,7100,6952,12812,6362,2
623,27,7624,0,0,0,0,0,0,1,90000,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,2
10985,45,3814,2688,500,2870,1141,679,0,2,260000,1,-1,-1,-2,-2,-2,-2,2861,500,2870,1141,679,0,1
3403,40,5200,0,0,1004,854,8626,1,2,710000,1,-2,-2,-2,-1,2,0,0,0,1004,0,8000,5000,2
23770,51,103701,102318,92724,94573,65034,66241,0,1,110000,1,0,0,0,0,0,0,3771,3656,3687,2476,2406,2427,2
28257,45,218116,207533,204532,196061,180142,185838,0,1,270000,1,0,0,0,0,0,0,10041,10064,9238,6000,8044,7030,2
7390,38,36098,21848,23309,13002,14473,11496,0,1,350000,2,0,0,0,0,0,-1,3604,2072,0,2071,11553,14328,1
1972,40,20498,19692,20498,19898,19906,18586,1,2,20000,1,1,2,0,0,0,0,0,1600,0,398,0,0,1
29375,28,0,0,0,0,0,0,0,2,260000,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
27869,26,27818,27594,29717,28812,28762,10404,1,3,30000,2,0,0,0,0,0,-1,3000,2595,1200,1020,10404,51000,2
15639,29,1381,1381,7014,1581,36022,34011,1,1,250000,2,2,-1,-1,-1,-1,0,1381,7014,1581,36022,10000,10961,2
26219,37,81218,74073,68763,69192,70574,70470,1,2,80000,1,0,0,0,0,0,0,2527,3691,2337,2512,2743,2463,2
15536,41,1296,0,0,0,0,2300,0,1,500000,2,-1,-1,-2,-2,-2,-2,0,0,0,0,2300,0,1
28047,31,232526,1025,0,26549,0,1000,0,1,440000,1,0,-1,-1,-1,-1,-2,1025,0,26549,0,1000,150,2
12679,48,49913,50588,50245,19424,19829,20386,0,2,50000,1,2,0,0,0,0,0,2077,1311,689,712,879,799,1
9740,28,23837,24948,25611,29245,28686,26549,0,1,30000,2,0,0,0,0,2,0,1800,1400,4000,0,2631,500,1
16578,29,264,678,-571,-1796,137158,139345,0,1,490000,2,-1,-1,-1,-2,-1,0,678,571,1225,140597,6000,3900,1
28542,31,4054,4661,5731,5186,6522,8995,0,1,330000,2,-1,0,0,0,0,0,1091,2000,1222,2400,3000,2000,2
15755,25,7930,5790,9853,5334,5481,11344,0,3,200000,2,0,0,0,0,-1,-1,1343,5033,3516,5497,11378,12774,2
22778,30,124288,123172,130095,122342,77536,80783,0,2,140000,3,0,0,0,0,0,0,10000,18000,10000,10000,20000,15000,2
19643,29,2692,4399,5555,5818,3686,2014,0,1,200000,2,-2,-2,-2,-2,-2,-2,4403,5573,5947,3686,2041,2540,2
8294,23,42304,45327,46294,47147,46272,49050,1,3,50000,2,2,2,2,2,2,2,3695,2000,1900,0,3700,0,2
7206,25,107594,109896,112064,130239,127980,130305,1,2,130000,2,0,0,0,0,3,2,4023,4030,20000,0,4500,0,2
4692,25,1672,0,0,0,0,0,0,1,80000,2,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,2
20924,38,233617,115431,35400,0,0,0,0,2,130000,1,0,0,0,0,-2,-2,10000,5000,0,0,0,0,1
18036,38,106989,98751,32099,18811,9960,10000,1,2,100000,2,2,0,0,0,0,-1,3910,1733,1000,1149,10000,0,1
29812,46,49336,49623,19900,19183,19563,19157,0,5,50000,2,0,0,0,-1,0,0,1423,1000,19183,687,696,776,1
15666,42,29243,31093,26401,326,324,1126,0,3,60000,1,0,0,0,0,-2,-1,3032,1454,326,324,1130,199,2
26013,27,12250,11761,12476,11979,12880,12531,1,1,50000,2,2,3,2,2,2,2,0,1200,0,1100,0,1200,2
12221,35,147471,151713,130107,78623,79743,78745,0,1,150000,2,0,0,0,0,0,0,20000,5000,2000,7000,15000,5000,1
17049,24,34708,33866,33041,35284,31602,32221,1,2,60000,1,2,3,2,2,2,0,0,0,2900,0,1200,1409,2
26704,29,6001,5868,-1,592,-8,-8,0,1,360000,2,-2,-2,-2,-2,-2,-2,5874,1,593,0,0,0,1
25147,54,518950,539418,519267,518741,516139,514975,1,1,500000,1,2,2,2,0,0,0,39000,0,19000,19000,18000,15000,1
23323,44,45412,32091,36633,35749,36353,37115,1,3,80000,2,0,0,0,2,0,0,1900,5400,0,1500,1500,1600,2
1693,27,0,610,610,0,610,0,0,1,150000,2,-2,-2,-2,-2,-2,-2,610,610,0,610,0,0,2
26221,40,316,316,316,316,316,876,0,1,210000,1,-1,-1,-1,-1,-1,-1,316,316,316,316,876,1026,2
7693,45,221691,226696,223872,98219,100276,102263,0,2,230000,1,2,2,2,2,0,0,10000,3600,0,3628,3643,3929,1
29138,51,208263,200865,194176,184986,173688,164579,0,2,330000,1,0,0,0,2,0,0,10000,10500,8000,6000,6000,6000,2
17489,43,17870,9230,10000,0,0,0,1,2,50000,1,0,0,0,0,-2,-2,1500,1000,0,0,0,0,2
12481,34,93039,81169,82800,107986,99627,80610,0,2,110000,2,0,0,0,0,0,0,4500,4100,67606,4100,3100,2861,2
19530,36,21026,35588,38002,40357,43663,52735,1,2,350000,1,0,0,0,0,0,0,15000,3000,3000,4000,10000,25000,2
29374,29,42065,10800,9653,4374,179758,180125,0,2,290000,2,0,0,0,0,0,-2,1100,1087,1002,179768,5800,6258,1
16449,53,36997,36927,34929,31874,28993,29409,1,2,50000,1,0,0,0,0,0,0,1607,2010,1505,1001,2007,2007,2
12496,26,2467,-368,1465,2282,2397,2470,1,1,50000,2,2,2,-1,0,0,0,0,2000,1000,300,300,2000,1
25417,30,53377,54984,56738,57282,58575,59653,0,1,300000,2,0,0,0,0,0,0,2500,2640,2080,2246,2174,3000,2
29427,26,50442,51397,49991,47681,46900,45161,0,2,80000,2,0,0,0,0,0,0,1816,1920,2063,1543,1400,1557,1
18708,28,41468,40507,41464,35334,26875,23338,0,2,50000,1,1,2,0,0,0,0,0,1970,1827,1044,993,1999,2
10519,43,105416,106773,106500,104670,55442,55936,0,2,150000,1,0,0,0,0,0,0,5800,4648,2000,2889,2700,94000,1
6449,22,17503,12245,12974,14192,14096,7045,0,2,20000,2,0,0,0,0,0,0,1273,1392,2000,389,1000,140,2
14915,26,200,200,200,200,200,200,1,2,30000,2,2,2,2,2,2,2,0,0,0,0,0,0,1
19307,33,25849,26852,27882,28894,29313,29924,0,2,150000,1,0,0,0,0,0,0,1735,1765,1777,1196,1233,1238,2
28057,33,11776,11295,12799,14272,15225,16320,0,1,60000,2,1,2,0,0,0,0,0,2000,2000,1500,1500,1500,2
12840,32,53286,16920,12869,14497,12262,8331,0,2,240000,1,0,0,0,0,0,0,8000,1500,5000,1000,3000,2666,2
6006,53,2150,9413,6020,18468,9665,28100,0,3,230000,1,-1,-1,-1,-1,-1,-1,9413,6161,18468,9665,28100,3480,1
4560,30,245211,255975,269446,219615,217851,222158,0,2,350000,2,0,0,0,2,0,0,15000,20000,0,10000,8352,9500,2
17333,29,20103,21466,23122,24654,26365,25844,0,2,50000,1,0,0,0,0,0,0,2000,2000,2000,2000,2000,2000,2
411,23,29332,28577,30805,31601,32349,32965,1,1,60000,2,1,2,2,2,2,2,0,2709,1600,1400,1300,1200,2
2522,28,46709,12889,50199,74405,38772,39438,0,3,50000,2,0,0,0,0,0,0,1690,38000,1500,4000,2000,1500,1
11523,37,616,1370,916,316,898,748,0,1,300000,1,-1,-1,-1,-1,-1,-1,1370,916,316,898,748,748,2
24958,31,3746,11973,13139,7170,386,1617,0,1,100000,2,-1,-1,-1,-1,-1,-1,12077,13210,7192,386,1621,4366,1
16480,56,11276,10803,11528,13524,13508,13149,1,3,20000,1,1,2,0,0,2,2,0,1204,2200,500,0,700,2
9359,28,9845,11991,17111,19585,9756,3282,0,1,450000,2,-1,0,0,0,-1,-1,3000,10000,3000,10000,3300,326,1
15599,23,19175,19889,17703,18690,19065,19261,0,1,20000,2,2,0,0,0,0,0,1575,1400,1300,643,862,2000,2
14937,41,78337,77959,78206,72040,73733,75309,1,2,80000,1,0,0,0,0,0,0,3500,3700,3000,3000,2793,3000,2
23229,32,384,717,409,0,944,534,0,1,350000,2,-2,-2,-2,-2,-2,-2,717,409,0,944,534,2281,2
23822,50,61349,61600,61952,60661,29095,17636,1,3,60000,1,2,0,0,0,0,0,2900,3300,2000,900,889,21500,2
23361,37,374,1823,1788,6229,15829,20785,0,3,240000,0,-1,-1,-1,-1,0,0,1823,1788,6229,10000,10000,5640,2
12037,44,0,0,0,7800,30223,10715,0,1,200000,2,-2,-2,-2,-2,-2,-2,0,0,7800,30223,10715,1354,2
14751,30,5600,0,0,0,5302,10251,0,1,140000,2,0,0,-2,-2,-1,-1,0,0,0,5302,5251,0,1
9994,29,7778,3157,5456,0,2777,0,1,2,120000,1,-1,-1,-1,-1,-1,-1,3179,5463,0,2777,0,0,2
12008,62,143107,138581,123491,118886,117059,117405,0,2,140000,2,0,0,0,0,0,0,4839,5000,5000,7500,7000,5029,1
11626,28,12642,13740,13818,13994,14222,14537,1,2,140000,2,2,2,2,2,2,2,1600,600,700,600,700,600,1
12934,28,51439,44605,45426,38563,29669,24892,0,1,280000,2,0,0,0,0,0,-1,20000,10000,0,0,24892,106941,2
19833,38,26495,24906,6763,6581,6733,6882,0,2,150000,2,0,0,0,0,0,0,1291,1101,1098,250,247,300,2
23190,42,63984,65917,67673,66292,67793,67182,0,2,100000,1,0,0,0,0,0,0,3000,4000,3000,2500,3000,2500,2
26708,26,47661,43914,38734,23152,19860,19486,0,2,50000,2,0,0,0,0,0,0,1789,1549,1611,800,802,760,1
24035,27,7326,7060,8240,9582,9279,9971,1,2,20000,2,1,2,0,0,2,2,0,1296,1638,0,844,0,1
22356,31,-19,3350,883,470,240,0,0,2,20000,1,1,-1,-1,-1,-1,-1,4540,883,470,240,0,0,2
15642,36,253627,239250,245611,33017,182078,184036,0,2,250000,1,0,0,0,0,-1,0,10153,11000,4701,190071,8000,10014,2
20014,42,3931,2570,27036,1559,1962,3683,0,1,350000,1,-1,2,-1,-1,-1,-1,0,27036,1559,1962,3683,3074,2
2830,32,-227,44791,-649,129798,558,522,0,1,300000,1,1,-1,-1,-1,-1,-1,45018,0,130447,560,524,6776,2
24896,43,390,780,0,780,390,930,0,2,160000,1,-2,-2,-2,-2,-2,-2,780,0,780,390,930,0,1
27040,49,1689,655,361,301,457,297,1,1,340000,1,-2,-2,-2,-2,-2,-2,655,361,301,457,297,366,1
25364,25,17496,16923,20319,19543,19534,19320,0,2,20000,2,2,2,2,2,0,0,0,4000,0,391,386,249,2
29899,34,14498,13968,15739,17168,17580,18295,0,2,20000,2,1,2,0,0,0,0,0,2000,2000,1000,1000,1000,1
3750,27,18776,21458,22760,23215,23706,21951,0,2,130000,2,0,0,0,0,0,0,3000,2000,778,811,2000,2865,2
6531,61,0,0,0,0,0,0,1,3,230000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
13496,39,204984,209929,190689,173547,176980,180109,0,2,420000,2,0,0,0,0,0,0,8006,7000,6000,6500,6500,10000,1
8182,23,396,396,21570,24986,25256,25091,0,2,140000,2,-1,-1,-1,0,0,0,396,21570,4500,1050,1183,6000,2
9342,35,67306,69023,69340,39191,40009,40893,0,2,70000,2,0,0,0,0,0,0,3400,2310,1600,1600,1700,2000,1
29205,23,49842,49830,50116,49184,19184,18021,0,2,50000,2,0,0,0,0,0,0,2000,2100,1500,1000,1000,1000,1
11220,42,496,1188,940,965,965,726,0,1,150000,1,-1,2,2,-1,0,-1,940,0,965,0,726,0,2
19116,36,8910,7438,6242,4789,3597,21234,0,3,30000,1,1,2,-1,2,2,-1,22,6245,3,6,30006,1221,2
5287,33,485298,499489,413019,168770,168964,191188,1,1,520000,2,0,0,0,0,0,0,22000,18300,26500,30000,27000,25000,2
20649,23,7787,8412,9450,9414,5354,5275,0,3,10000,2,0,0,0,0,0,0,1299,1337,1081,191,375,0,1
4148,26,10135,11926,11448,10970,11636,12442,1,3,20000,1,3,2,3,2,0,0,2100,0,0,1000,1000,0,1
16816,33,23330,0,0,0,0,0,0,2,40000,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,1
20065,41,30680,126866,129449,106382,98892,92599,0,1,310000,1,-1,0,0,0,0,0,100000,16036,5000,3000,3000,3000,2
8992,39,38986,34931,33890,2065,5215,3745,1,2,80000,1,1,2,0,-1,-1,-1,6,1000,2065,5215,3745,1390,2
23654,38,1544,463,1481,21640,2636,4346,0,1,150000,1,-2,-2,-2,-2,-2,-2,463,1481,21643,2636,4346,0,2
26260,33,0,0,0,0,0,0,0,3,10000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
20472,26,42695,43679,44757,45703,48476,47603,0,2,50000,2,0,0,0,0,0,2,2000,1781,1727,3500,0,3600,1
27599,29,0,0,0,0,0,0,0,2,190000,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
4735,43,44670,60376,30099,66049,61043,62054,0,2,420000,1,0,0,0,0,0,0,30253,20016,40015,30004,3000,3224,1
21239,43,59,4465,300,966,1730,0,0,1,360000,2,-1,-1,-1,-1,-1,-1,4465,300,966,1730,0,969,1
23941,32,15000,0,0,1662,0,0,0,1,150000,1,0,0,-2,-1,-1,-2,0,0,1662,0,0,0,1
14750,29,2688,11432,12411,9119,29280,23093,0,1,340000,2,-1,-1,-1,2,0,0,11486,12824,10,29047,6153,3523,2
11269,26,0,0,0,402,0,2054,0,1,130000,2,-2,-2,-2,-2,-2,-1,0,0,402,0,2054,0,2
1625,37,22121,31681,32552,34004,35792,36645,0,1,180000,2,0,0,0,0,0,0,10000,1700,2000,2500,1600,2000,1
4605,29,10721,25066,13817,14983,15525,0,0,2,30000,1,0,0,0,0,0,0,2000,1500,1400,1000,0,0,1
240,41,19346,21708,22940,19068,16409,16383,1,2,140000,3,0,0,0,0,0,0,3000,2000,2198,1000,3000,2399,2
25091,66,279579,258070,77910,61440,44590,12270,0,1,400000,1,0,0,0,0,0,0,10700,47000,1500,0,0,0,1
19803,46,34433,34763,25048,24116,50483,47056,0,2,280000,1,0,0,0,0,0,0,1383,1647,1004,41551,2056,1670,2
12794,37,8480,21524,12247,651,12105,7661,0,1,340000,1,-1,-1,-1,-1,-1,-1,21631,12308,654,12164,7699,13379,1
4821,29,88254,89080,89613,89532,90362,94337,0,1,90000,2,0,0,0,0,0,0,4200,4000,3307,3453,6730,0,2
8757,28,123662,124785,128906,137279,140419,142254,0,1,140000,2,0,0,0,0,2,2,4600,6200,12000,5500,5300,0,2
20297,52,76538,71888,65832,51621,51191,49918,0,2,180000,1,0,0,0,0,0,0,3200,2200,1800,2000,1800,1500,2
18203,42,286506,262830,210583,210982,126502,102999,0,2,310000,1,0,0,0,0,0,0,9297,8311,6928,3539,2991,2672,1
22965,33,19572,28858,52512,71923,19923,-77,0,1,200000,2,0,0,0,0,0,0,10000,25000,20400,0,0,77,2
15127,50,142779,146635,148953,144119,48552,49770,1,2,160000,1,1,2,2,2,0,0,7700,6100,0,2000,2000,2000,1
9493,38,51106,50059,48988,47917,47020,48027,1,3,50000,1,1,5,4,3,2,0,0,0,0,0,1943,1727,1
14266,34,124824,102327,103506,100554,103929,107780,0,1,230000,1,0,0,0,0,0,0,10001,5000,4500,5000,6500,4300,2
13412,29,229928,32890,-10,-10,2150,0,0,1,360000,2,0,0,0,-2,-1,-1,4905,0,0,2160,0,0,1
7442,40,23833,17815,15140,140,3090,180,0,2,80000,1,0,0,0,-1,-1,-1,5000,5000,5000,3100,1000,5000,1
6892,29,48164,49388,51760,52650,55477,55020,0,1,80000,2,0,0,0,0,0,0,2000,3305,3000,7767,7007,5000,2
13135,39,255674,260778,124739,126892,131160,133400,1,2,260000,1,0,0,0,0,0,0,10663,4520,4537,6308,6000,0,2
28202,48,-2,779,390,769,772,1722,1,3,300000,2,1,3,2,-1,0,-1,781,1,769,3,1730,0,2
25421,27,17311,0,0,0,4599,4779,1,2,20000,2,2,2,-2,-2,-1,-1,0,0,0,4599,700,0,2
774,32,113869,116110,111978,112822,114969,117949,0,2,120000,1,0,0,0,0,0,0,5498,5500,4000,4300,5012,4003,2
6012,30,0,0,0,0,0,0,0,1,280000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
24196,30,5678,20762,2462,13019,4679,0,0,2,30000,1,-2,-1,-1,-2,-2,-2,20774,2476,13263,4793,0,0,1
